Gene_ID,ODB7_OG_ID
TC004074,EOG7SJR3X
TC004075,EOG7SJR3X
TC005342,EOG7SJR40
TC006788,EOG7SJR40
TC015804,EOG7SJR40
TC001105,EOG7SJR42
TC005982,EOG7SJR43
TC002550,EOG7SJR44
TC009998,EOG7SJR46
TC014113,EOG7SJR46
TC030768,EOG7SJR47
TC007801,EOG7SJR48
TC011467,EOG7SJR4D
TC014213,EOG7SJR4F
TC016222,EOG7SJR4F
TC010344,EOG7SJR4H
TC012126,EOG7SJR4K
TC001773,EOG7SJR4M
TC006211,EOG7SJR4P
TC011968,EOG7SJR4V
TC012860,EOG7SJR4Z
TC003421,EOG7SJR50
TC015022,EOG7SJR51
TC014772,EOG7SJR5C
TC014533,EOG7SJR5H
TC030569,EOG7SJR5K
TC011091,EOG7SJR5P
TC015955,EOG7SJR67
TC016376,EOG7SJR67
TC010644,EOG7SJR68
TC008612,EOG7SJR69
TC010512,EOG7SJR6B
TC015434,EOG7SNMBC
TC015435,EOG7SNMBC
TC003961,EOG7SNMBD
TC010767,EOG7SNMBF
TC003207,EOG7SNMBG
TC004365,EOG7SNMBJ
TC009594,EOG7SNMBK
TC008759,EOG7SNMBM
TC005575,EOG7SNMBN
TC006024,EOG7SNMBP
TC015436,EOG7SNMC1
TC006345,EOG7SNMC2
TC000801,EOG7SNMC6
TC001582,EOG7SNMC7
TC010609,EOG7SNMC9
TC009301,EOG7SNMCG
TC009598,EOG7SNMCG
TC003021,EOG7SNMCH
TC009107,EOG7SNMCK
TC011403,EOG7SNMCN
TC015352,EOG7SNMCP
TC011752,EOG7SNMCQ
TC002919,EOG7SNMCW
TC014518,EOG7SNMCW
TC010923,EOG7SNMD6
TC006566,EOG7SNMD9
TC001170,EOG7SNMDM
TC001468,EOG7SNMF4
TC004357,EOG7SRGKC
TC030598,EOG7SRGKD
TC003062,EOG7SRGKF
TC005186,EOG7SRGKG
TC015986,EOG7SRGKH
TC007520,EOG7SRGKJ
TC001116,EOG7SRGKK
TC009779,EOG7SRGKK
TC006470,EOG7SRGKR
TC006128,EOG7SRGKT
TC015879,EOG7SRGKZ
TC010662,EOG7SRGM2
TC014185,EOG7SRGM7
TC005927,EOG7SRGM8
TC006226,EOG7SRGM8
TC003814,EOG7SRGM9
TC010924,EOG7SRGMB
TC014336,EOG7SRGMC
TC006545,EOG7SRGMD
TC006546,EOG7SRGMD
TC012510,EOG7SRGMK
TC013413,EOG7SRGMP
TC013525,EOG7SRGMS
TC001721,EOG7SRGN4
TC001988,EOG7SRGN4
TC004783,EOG7SRGN4
TC009889,EOG7SRGN6
TC006169,EOG7SRGND
TC002433,EOG7SRGNF
TC000926,EOG7SRGNG
TC007331,EOG7SRGNH
TC000139,EOG7SRGNS
TC010696,EOG7SRGPB
TC014339,EOG7SVBT9
TC006692,EOG7SVBTB
TC015626,EOG7SVBTC
TC008904,EOG7SVBTD
TC014250,EOG7SVBTF
TC014950,EOG7SVBTG
TC013218,EOG7SVBTH
TC013629,EOG7SVBTJ
TC007513,EOG7SVBTM
TC006412,EOG7SVBTN
TC000802,EOG7SVBTR
TC007297,EOG7SVBTT
TC008149,EOG7SVBTT
TC008150,EOG7SVBTT
TC010426,EOG7SVBTX
TC010214,EOG7SVBV1
TC012929,EOG7SVBV1
TC010075,EOG7SVBV6
TC011529,EOG7SVBV7
TC000410,EOG7SVBV9
TC004528,EOG7SVBVP
TC016290,EOG7SVBVS
TC001120,EOG7SVBVV
TC003938,EOG7SVBW1
TC001558,EOG7SVBW4
TC001842,EOG7SVBW5
TC004049,EOG7SVBW5
TC016174,EOG7SVBW5
TC014858,EOG7SVBW7
TC012538,EOG7SVBW8
TC001276,EOG7SVBWC
TC013881,EOG7SVBWF
TC006489,EOG7SVBWG
TC009432,EOG7SVBWJ
TC002586,EOG7SVBXX
TC004289,EOG7SZ726
TC002665,EOG7SZ727
TC015652,EOG7SZ728
TC011720,EOG7SZ72B
TC012457,EOG7SZ72C
TC030707,EOG7SZ72D
TC009545,EOG7SZ72F
TC015524,EOG7SZ72F
TC002297,EOG7SZ72H
TC010818,EOG7SZ72J
TC000470,EOG7SZ72K
TC006529,EOG7SZ72M
TC001101,EOG7SZ72N
TC010652,EOG7SZ72R
TC010139,EOG7SZ72S
TC004428,EOG7SZ72T
TC011723,EOG7SZ72W
TC030628,EOG7SZ732
TC015896,EOG7SZ734
TC004802,EOG7SZ736
TC012908,EOG7SZ738
TC001247,EOG7SZ73G
TC005341,EOG7SZ73H
TC009300,EOG7SZ73J
TC030693,EOG7SZ73Q
TC011405,EOG7SZ73R
TC014051,EOG7SZ73S
TC005859,EOG7SZ74F
TC006760,EOG7SZ74H
TC005472,EOG7T2399
TC000164,EOG7T239B
TC009831,EOG7T239C
TC013974,EOG7T239F
TC004800,EOG7T239G
TC008723,EOG7T239M
TC012534,EOG7T239T
TC002295,EOG7T239W
TC009647,EOG7T239X
TC002388,EOG7T239Z
TC002389,EOG7T239Z
TC015530,EOG7T23B1
TC008532,EOG7T23B2
TC014932,EOG7T23B3
TC010977,EOG7T23B5
TC011937,EOG7T23B5
TC011938,EOG7T23B5
TC006288,EOG7T23B9
TC011081,EOG7T23BF
TC003963,EOG7T23BH
TC000047,EOG7T23BX
TC010104,EOG7T23C0
TC000066,EOG7T23C3
TC016108,EOG7T4ZJ2
TC002209,EOG7T4ZJ4
TC003933,EOG7T4ZJ4
TC010085,EOG7T4ZJ4
TC016134,EOG7T4ZJ4
TC000782,EOG7T4ZJ5
TC004751,EOG7T4ZJ6
TC004752,EOG7T4ZJ6
TC014244,EOG7T4ZJ6
TC006065,EOG7T4ZJ7
TC000396,EOG7T4ZJ9
TC014074,EOG7T4ZJD
TC013259,EOG7T4ZJF
TC003819,EOG7T4ZJG
TC008173,EOG7T4ZJH
TC002475,EOG7T4ZJM
TC004924,EOG7T4ZJM
TC010267,EOG7T4ZJN
TC013005,EOG7T4ZJP
TC001698,EOG7T4ZJQ
TC006303,EOG7T4ZJQ
TC008856,EOG7T4ZJT
TC014793,EOG7T4ZJX
TC013737,EOG7T4ZK6
TC003400,EOG7T4ZK8
TC001050,EOG7T4ZKB
TC004920,EOG7T4ZKF
TC005408,EOG7T4ZKJ
TC001256,EOG7T4ZKK
TC007750,EOG7T4ZKQ
TC009025,EOG7T4ZKR
TC012011,EOG7T4ZM1
TC007146,EOG7T7TRZ
TC001372,EOG7T7TS0
TC010408,EOG7T7TS1
TC011886,EOG7T7TS5
TC003763,EOG7T7TS6
TC000833,EOG7T7TS7
TC000834,EOG7T7TS7
TC004453,EOG7T7TS7
TC002501,EOG7T7TS8
TC011651,EOG7T7TSC
TC014708,EOG7T7TSF
TC005050,EOG7T7TSG
TC012351,EOG7T7TSG
TC016103,EOG7T7TSG
TC007637,EOG7T7TSH
TC007639,EOG7T7TSH
TC030102,EOG7T7TSK
TC030103,EOG7T7TSK
TC030104,EOG7T7TSK
TC002547,EOG7T7TSM
TC003174,EOG7T7TSM
TC003280,EOG7T7TSM
TC015430,EOG7T7TSP
TC000590,EOG7T7TSQ
TC013913,EOG7T7TSQ
TC011050,EOG7T7TSR
TC009856,EOG7T7TSX
TC013863,EOG7T7TT4
TC005615,EOG7T7TT5
TC005616,EOG7T7TT5
TC011014,EOG7T7TT7
TC014312,EOG7T7TTC
TC010199,EOG7T7TTD
TC003223,EOG7T7TTH
TC001628,EOG7T7TTQ
TC015575,EOG7T7TTS
TC014428,EOG7T7TV1
TC008169,EOG7T7TV3
TC011162,EOG7T7TV7
TC010697,EOG7T7TWD
TC009358,EOG7TBQ10
TC009942,EOG7TBQ12
TC009943,EOG7TBQ12
TC010838,EOG7TBQ13
TC012689,EOG7TBQ14
TC012410,EOG7TBQ15
TC002220,EOG7TBQ1B
TC010081,EOG7TBQ1D
TC009296,EOG7TBQ1F
TC007722,EOG7TBQ1K
TC013492,EOG7TBQ1M
TC004028,EOG7TBQ1N
TC004034,EOG7TBQ1N
TC011632,EOG7TBQ1N
TC002446,EOG7TBQ1Q
TC030217,EOG7TBQ1X
TC007964,EOG7TBQ22
TC008733,EOG7TBQ24
TC008998,EOG7TBQ25
TC004601,EOG7TBQ28
TC005337,EOG7TBQ28
TC014338,EOG7TBQ29
TC010849,EOG7TBQ2D
TC015162,EOG7TBQ2G
TC014370,EOG7TBQ2T
TC007011,EOG7TBQ2X
TC011675,EOG7TBQ2X
TC011676,EOG7TBQ2X
TC007327,EOG7TBQ33
TC014069,EOG7TBQ34
TC012336,EOG7TBQ35
TC030450,EOG7TBQ36
TC016016,EOG7TBQ3F
TC006734,EOG7TBQ3J
TC000210,EOG7TBQ3X
TC014052,EOG7TBQ4K
TC001968,EOG7TBQ52
TC008395,EOG7TFK80
TC013782,EOG7TFK85
TC015453,EOG7TFK86
TC008963,EOG7TFK88
TC010848,EOG7TFK8D
TC000133,EOG7TFK8G
TC007397,EOG7TFK8J
TC001567,EOG7TFK8K
TC008219,EOG7TFK8N
TC012629,EOG7TFK8N
TC012632,EOG7TFK8N
TC011724,EOG7TFK8P
TC010875,EOG7TFK8Q
TC013975,EOG7TFK8S
TC006239,EOG7TFK8X
TC015257,EOG7TFK90
TC009171,EOG7TFK91
TC014627,EOG7TFK93
TC030619,EOG7TFK94
TC003315,EOG7TFK95
TC015447,EOG7TFK95
TC015448,EOG7TFK95
TC015449,EOG7TFK95
TC015450,EOG7TFK95
TC011768,EOG7TFK96
TC012080,EOG7TFK97
TC007833,EOG7TFK98
TC011438,EOG7TFK99
TC003501,EOG7TFK9G
TC010310,EOG7TFK9K
TC014253,EOG7TFK9Q
TC003091,EOG7TFKB3
TC012056,EOG7TFKBB
TC005397,EOG7TFKBH
TC015082,EOG7TJFGR
TC006979,EOG7TJFGS
TC005933,EOG7TJFGT
TC013996,EOG7TJFGX
TC001631,EOG7TJFGZ
TC006663,EOG7TJFGZ
TC001843,EOG7TJFH0
TC002048,EOG7TJFH0
TC002155,EOG7TJFH0
TC002235,EOG7TJFH0
TC004082,EOG7TJFH0
TC006894,EOG7TJFH0
TC010272,EOG7TJFH0
TC015037,EOG7TJFH1
TC015594,EOG7TJFH4
TC008459,EOG7TJFH6
TC014215,EOG7TJFH7
TC010427,EOG7TJFH9
TC009391,EOG7TJFHB
TC009392,EOG7TJFHB
TC007665,EOG7TJFHC
TC004613,EOG7TJFHF
TC007893,EOG7TJFHG
TC011709,EOG7TJFHJ
TC013422,EOG7TJFHK
TC015126,EOG7TJFHM
TC003666,EOG7TJFHN
TC005370,EOG7TJFHP
TC013556,EOG7TJFHS
TC011142,EOG7TJFJ3
TC016210,EOG7TJFJ5
TC009822,EOG7TJFJ6
TC030563,EOG7TJFJB
TC000322,EOG7TJFJG
TC010025,EOG7TJFJH
TC000773,EOG7TJFJJ
TC030054,EOG7TJFJK
TC015991,EOG7TJFJV
TC010249,EOG7TJFKS
TC014831,EOG7TJFKS
TC002154,EOG7TJFMD
TC012887,EOG7TN9QS
TC012898,EOG7TN9QS
TC012899,EOG7TN9QS
TC012900,EOG7TN9QS
TC006565,EOG7TN9QV
TC008351,EOG7TN9QV
TC008352,EOG7TN9QV
TC000641,EOG7TN9QX
TC008604,EOG7TN9R0
TC000615,EOG7TN9R1
TC005324,EOG7TN9R4
TC015120,EOG7TN9R5
TC011184,EOG7TN9R6
TC007720,EOG7TN9R8
TC002403,EOG7TN9RB
TC014824,EOG7TN9RB
TC008141,EOG7TN9RC
TC007357,EOG7TN9RD
TC012815,EOG7TN9RF
TC015142,EOG7TN9RG
TC013527,EOG7TN9RH
TC011417,EOG7TN9RM
TC030614,EOG7TN9RZ
TC010097,EOG7TN9S0
TC011554,EOG7TN9S0
TC000964,EOG7TN9S2
TC011183,EOG7TN9S5
TC012906,EOG7TN9S9
TC013474,EOG7TN9S9
TC013726,EOG7TN9SB
TC007972,EOG7TN9SC
TC008587,EOG7TN9SF
TC009665,EOG7TN9SG
TC008244,EOG7TN9ST
TC003391,EOG7TN9SV
TC004796,EOG7TR5ZM
TC007679,EOG7TR5ZN
TC000393,EOG7TR5ZP
TC006785,EOG7TR5ZQ
TC000821,EOG7TR5ZR
TC000150,EOG7TR5ZS
TC000592,EOG7TR5ZT
TC001393,EOG7TR5ZW
TC012659,EOG7TR602
TC003240,EOG7TR603
TC006474,EOG7TR603
TC011826,EOG7TR604
TC013142,EOG7TR604
TC013014,EOG7TR605
TC000439,EOG7TR606
TC007749,EOG7TR608
TC015927,EOG7TR609
TC003548,EOG7TR60B
TC013357,EOG7TR60C
TC000118,EOG7TR60D
TC012621,EOG7TR60F
TC004926,EOG7TR60H
TC008299,EOG7TR60P
TC008300,EOG7TR60P
TC008301,EOG7TR60P
TC009671,EOG7TR60P
TC011689,EOG7TR60P
TC015923,EOG7TR60P
TC005976,EOG7TR60Q
TC013912,EOG7TR60R
TC011187,EOG7TR60S
TC006270,EOG7TR60W
TC003329,EOG7TR60Z
TC000409,EOG7TR612
TC030561,EOG7TR615
TC000766,EOG7TR617
TC003639,EOG7TR619
TC009745,EOG7TR61N
TC000018,EOG7TR61P
TC002591,EOG7TR61P
TC005058,EOG7TR61P
TC010315,EOG7TR61P
TC004150,EOG7TR61R
TC014182,EOG7TR628
TC005001,EOG7TR631
TC016137,EOG7TR631
TC007081,EOG7TV26M
TC011252,EOG7TV26N
TC011806,EOG7TV26R
TC008260,EOG7TV26S
TC002926,EOG7TV26W
TC004467,EOG7TV26X
TC011302,EOG7TV26Z
TC011992,EOG7TV271
TC007234,EOG7TV272
TC015598,EOG7TV273
TC003416,EOG7TV274
TC011820,EOG7TV275
TC013109,EOG7TV275
TC002533,EOG7TV277
TC002076,EOG7TV279
TC014400,EOG7TV27B
TC005747,EOG7TV27D
TC000381,EOG7TV27F
TC001942,EOG7TV27G
TC013705,EOG7TV27J
TC012366,EOG7TV27K
TC008786,EOG7TV27S
TC014211,EOG7TV27T
TC003238,EOG7TV27X
TC006605,EOG7TV282
TC002369,EOG7TV283
TC010877,EOG7TV284
TC000179,EOG7TV285
TC006761,EOG7TV289
TC013408,EOG7TV28B
TC001172,EOG7TV28H
TC001421,EOG7TV28M
TC002151,EOG7TV28M
TC016329,EOG7TV28M
TC006429,EOG7TV28Q
TC030556,EOG7TV28R
TC003997,EOG7TV294
TC001006,EOG7TV29F
TC005994,EOG7TXXFM
TC005217,EOG7TXXFQ
TC005523,EOG7TXXFS
TC001724,EOG7TXXFV
TC008898,EOG7TXXFX
TC010001,EOG7TXXFZ
TC002731,EOG7TXXG0
TC012133,EOG7TXXG1
TC010995,EOG7TXXG2
TC003697,EOG7TXXG4
TC005367,EOG7TXXG5
TC009836,EOG7TXXG7
TC012880,EOG7TXXG9
TC013940,EOG7TXXGB
TC012553,EOG7TXXGC
TC003637,EOG7TXXGD
TC001380,EOG7TXXGV
TC010847,EOG7TXXGV
TC014214,EOG7TXXH3
TC004432,EOG7TXXH4
TC001069,EOG7TXXH5
TC013649,EOG7TXXH6
TC015900,EOG7TXXH6
TC001016,EOG7TXXH7
TC007075,EOG7TXXH9
TC030589,EOG7TXXHF
TC001038,EOG7TXXHJ
TC001151,EOG7TXXHS
TC012109,EOG7TXXHT
TC008184,EOG7TXXHW
TC001981,EOG7V1SPG
TC008103,EOG7V1SPJ
TC003215,EOG7V1SPK
TC006203,EOG7V1SPT
TC012464,EOG7V1SPV
TC003654,EOG7V1SPW
TC009553,EOG7V1SPX
TC005339,EOG7V1SPZ
TC003908,EOG7V1SQ4
TC010234,EOG7V1SQ6
TC000371,EOG7V1SQC
TC000402,EOG7V1SQG
TC009140,EOG7V1SQM
TC013364,EOG7V1SR1
TC003132,EOG7V1SR2
TC014514,EOG7V1SR3
TC030548,EOG7V1SR5
TC000235,EOG7V1SR6
TC007731,EOG7V1SR6
TC002057,EOG7V1SR8
TC004929,EOG7V1SR8
TC009193,EOG7V1SSC
TC004144,EOG7V4NXC
TC015609,EOG7V4NXD
TC012416,EOG7V4NXF
TC001617,EOG7V4NXG
TC005163,EOG7V4NXH
TC001683,EOG7V4NXK
TC002637,EOG7V4NXK
TC005213,EOG7V4NXK
TC012412,EOG7V4NXK
TC006753,EOG7V4NXM
TC004597,EOG7V4NXP
TC013262,EOG7V4NXQ
TC008858,EOG7V4NXR
TC007711,EOG7V4NXV
TC007375,EOG7V4NXW
TC012930,EOG7V4NZ2
TC016157,EOG7V4NZ2
TC002078,EOG7V4NZ3
TC010672,EOG7V4NZ4
TC009743,EOG7V4NZ8
TC004755,EOG7V4NZG
TC009584,EOG7V4NZK
TC002299,EOG7V4NZN
TC014241,EOG7V4NZS
TC008772,EOG7V4NZX
TC002300,EOG7V4P01
TC009250,EOG7V4P03
TC015537,EOG7V4P0C
TC008498,EOG7V4P0M
TC010748,EOG7V4P0M
TC010751,EOG7V4P0M
TC030555,EOG7V4P0R
TC030006,EOG7V4P10
TC003891,EOG7V7J5C
TC013590,EOG7V7J5D
TC016033,EOG7V7J5G
TC002668,EOG7V7J5H
TC030744,EOG7V7J5J
TC001106,EOG7V7J5K
TC005948,EOG7V7J5M
TC008833,EOG7V7J5P
TC000059,EOG7V7J5Q
TC011388,EOG7V7J5S
TC005585,EOG7V7J5T
TC015105,EOG7V7J5X
TC009939,EOG7V7J5Z
TC009746,EOG7V7J61
TC012471,EOG7V7J62
TC005515,EOG7V7J63
TC009504,EOG7V7J64
TC010778,EOG7V7J6B
TC007930,EOG7V7J6C
TC003213,EOG7V7J6D
TC001999,EOG7V7J6F
TC002163,EOG7V7J6F
TC009680,EOG7V7J6J
TC030625,EOG7V7J6N
TC003708,EOG7V7J6P
TC014172,EOG7V7J6S
TC001610,EOG7V7J6W
TC008760,EOG7V7J6X
TC008761,EOG7V7J6X
TC002920,EOG7V7J71
TC014109,EOG7V7J73
TC000992,EOG7V7J79
TC000993,EOG7V7J79
TC001473,EOG7V7J7H
TC014985,EOG7V7J90
TC001260,EOG7VBDD8
TC001261,EOG7VBDD8
TC001262,EOG7VBDD8
TC014633,EOG7VBDDB
TC014342,EOG7VBDDC
TC012645,EOG7VBDDD
TC000137,EOG7VBDDG
TC000481,EOG7VBDDH
TC014330,EOG7VBDDJ
TC030710,EOG7VBDDK
TC014798,EOG7VBDDN
TC002097,EOG7VBDDQ
TC015030,EOG7VBDDR
TC003767,EOG7VBDDT
TC012268,EOG7VBDDV
TC012010,EOG7VBDDW
TC004532,EOG7VBDDX
TC014815,EOG7VBDDZ
TC002616,EOG7VBDF1
TC002617,EOG7VBDF1
TC007247,EOG7VBDF2
TC012756,EOG7VBDF2
TC012757,EOG7VBDF2
TC012758,EOG7VBDF2
TC010836,EOG7VBDF3
TC011880,EOG7VBDF5
TC008296,EOG7VBDF6
TC008489,EOG7VBDF7
TC004690,EOG7VBDF9
TC011548,EOG7VBDFB
TC003841,EOG7VBDFC
TC005511,EOG7VBDFH
TC014546,EOG7VBDFJ
TC004465,EOG7VBDFM
TC003727,EOG7VBDFN
TC003728,EOG7VBDFN
TC013039,EOG7VBDFR
TC009517,EOG7VBDFS
TC011294,EOG7VBDFT
TC006119,EOG7VBDG0
TC000082,EOG7VBDG3
TC009618,EOG7VBDG6
TC009873,EOG7VBDGC
TC005941,EOG7VBDH6
TC030433,EOG7VBDJF
TC000401,EOG7VF8N5
TC012658,EOG7VF8N6
TC009794,EOG7VF8N8
TC013301,EOG7VF8N8
TC014045,EOG7VF8N9
TC007753,EOG7VF8NC
TC004637,EOG7VF8ND
TC013076,EOG7VF8NF
TC010503,EOG7VF8NG
TC004856,EOG7VF8NH
TC009691,EOG7VF8NJ
TC014562,EOG7VF8NM
TC011390,EOG7VF8NR
TC005904,EOG7VF8NS
TC005905,EOG7VF8NS
TC016365,EOG7VF8NT
TC000303,EOG7VF8NX
TC010058,EOG7VF8NZ
TC003237,EOG7VF8P3
TC008365,EOG7VF8P4
TC007903,EOG7VF8PF
TC001559,EOG7VF8PQ
TC004104,EOG7VF8PT
TC007417,EOG7VF8PV
TC013832,EOG7VF8Q0
TC005517,EOG7VF8Q4
TC002306,EOG7VF8QZ
TC014326,EOG7VJ4W6
TC006063,EOG7VJ4W7
TC013061,EOG7VJ4W9
TC001964,EOG7VJ4WB
TC008603,EOG7VJ4WB
TC000273,EOG7VJ4WG
TC012378,EOG7VJ4WK
TC009085,EOG7VJ4WM
TC003781,EOG7VJ4X0
TC003782,EOG7VJ4X0
TC005675,EOG7VJ4X2
TC009227,EOG7VJ4X3
TC002694,EOG7VJ4X4
TC013321,EOG7VJ4X4
TC005769,EOG7VJ4X8
TC006490,EOG7VJ4XJ
TC006549,EOG7VJ4XK
TC010279,EOG7VJ4XS
TC013396,EOG7VJ4XV
TC004705,EOG7VJ4XW
TC013349,EOG7VJ4XX
TC003273,EOG7VJ4XZ
TC003274,EOG7VJ4XZ
TC013814,EOG7VJ4Z2
TC004911,EOG7VJ4Z8
TC012684,EOG7VJ4Z9
TC009068,EOG7VJ4ZG
TC012507,EOG7VJ4ZQ
TC004001,EOG7VJ4ZV
TC008789,EOG7VJ501
TC003145,EOG7VJ50K
TC003156,EOG7VJ50K
TC015828,EOG7VJ50K
TC010843,EOG7VJ516
TC008801,EOG7VN140
TC009376,EOG7VN141
TC013531,EOG7VN142
TC003538,EOG7VN143
TC013228,EOG7VN145
TC009235,EOG7VN146
TC009583,EOG7VN147
TC010481,EOG7VN149
TC007061,EOG7VN14B
TC008058,EOG7VN14B
TC012458,EOG7VN14D
TC030581,EOG7VN14G
TC008304,EOG7VN14J
TC013168,EOG7VN14M
TC011361,EOG7VN14N
TC006344,EOG7VN14Q
TC007010,EOG7VN14R
TC008925,EOG7VN14T
TC011452,EOG7VN14X
TC014996,EOG7VN14Z
TC006956,EOG7VN151
TC009949,EOG7VN157
TC012009,EOG7VN15B
TC013780,EOG7VN15F
TC011660,EOG7VN15P
TC011661,EOG7VN15P
TC002205,EOG7VN15X
TC014838,EOG7VN15X
TC000931,EOG7VN164
TC003371,EOG7VN165
TC000889,EOG7VN167
TC014940,EOG7VN16J
TC007179,EOG7VN16K
TC008238,EOG7VN16K
TC000384,EOG7VN16S
TC005316,EOG7VQWBZ
TC010657,EOG7VQWC0
TC011200,EOG7VQWC1
TC012454,EOG7VQWC2
TC012780,EOG7VQWC2
TC005521,EOG7VQWC3
TC011654,EOG7VQWC3
TC014728,EOG7VQWC4
TC005426,EOG7VQWC6
TC007521,EOG7VQWC7
TC013884,EOG7VQWC8
TC007090,EOG7VQWC9
TC007433,EOG7VQWC9
TC007784,EOG7VQWC9
TC016089,EOG7VQWC9
TC007628,EOG7VQWCC
TC008962,EOG7VQWCF
TC001132,EOG7VQWCH
TC007649,EOG7VQWCQ
TC000507,EOG7VQWCR
TC011047,EOG7VQWCT
TC009832,EOG7VQWCX
TC011692,EOG7VQWCX
TC001859,EOG7VQWCZ
TC002328,EOG7VQWCZ
TC002836,EOG7VQWCZ
TC002837,EOG7VQWCZ
TC004337,EOG7VQWCZ
TC004982,EOG7VQWCZ
TC010621,EOG7VQWCZ
TC010683,EOG7VQWCZ
TC006653,EOG7VQWD3
TC016344,EOG7VQWD5
TC016345,EOG7VQWD5
TC016346,EOG7VQWD5
TC016347,EOG7VQWD5
TC016348,EOG7VQWD5
TC016349,EOG7VQWD5
TC016350,EOG7VQWD5
TC003509,EOG7VQWD7
TC008062,EOG7VQWD9
TC008064,EOG7VQWD9
TC000451,EOG7VQWDC
TC001638,EOG7VQWDS
TC003424,EOG7VQWDV
TC005885,EOG7VQWDW
TC004218,EOG7VQWF1
TC002361,EOG7VQWF3
TC014925,EOG7VQWGQ
TC001024,EOG7VTRM0
TC009087,EOG7VTRM1
TC004667,EOG7VTRM2
TC012347,EOG7VTRM3
TC009537,EOG7VTRM5
TC015060,EOG7VTRM6
TC012655,EOG7VTRM9
TC015420,EOG7VTRMB
TC003978,EOG7VTRMC
TC011343,EOG7VTRMD
TC005445,EOG7VTRMH
TC012431,EOG7VTRMJ
TC013096,EOG7VTRMK
TC009015,EOG7VTRMP
TC009016,EOG7VTRMP
TC009017,EOG7VTRMP
TC009018,EOG7VTRMP
TC010051,EOG7VTRMP
TC010052,EOG7VTRMP
TC011196,EOG7VTRMP
TC014909,EOG7VTRMP
TC016296,EOG7VTRMP
TC015334,EOG7VTRMR
TC010170,EOG7VTRMV
TC014464,EOG7VTRMW
TC008381,EOG7VTRMX
TC011711,EOG7VTRMZ
TC005622,EOG7VTRN3
TC005277,EOG7VTRN9
TC013550,EOG7VTRN9
TC008329,EOG7VTRNG
TC002736,EOG7VTRNH
TC010011,EOG7VTRNK
TC013351,EOG7VTRNM
TC002349,EOG7VTRNQ
TC001171,EOG7VTRNR
TC000355,EOG7VTRNX
TC006509,EOG7VTRNZ
TC000359,EOG7VTRP8
TC012363,EOG7VTRPC
TC002682,EOG7VTRPN
TC011555,EOG7VTRPP
TC004973,EOG7VTRQ5
TC012189,EOG7VTRQB
TC002114,EOG7VXMTW
TC011608,EOG7VXMV1
TC015972,EOG7VXMV2
TC016400,EOG7VXMV3
TC014492,EOG7VXMV5
TC002995,EOG7VXMV7
TC010780,EOG7VXMV8
TC014246,EOG7VXMV9
TC015048,EOG7VXMV9
TC007431,EOG7VXMVJ
TC014151,EOG7VXMVJ
TC013676,EOG7VXMVN
TC016216,EOG7VXMVP
TC003276,EOG7VXMVQ
TC003277,EOG7VXMVQ
TC003278,EOG7VXMVQ
TC003294,EOG7VXMVQ
TC002425,EOG7VXMVS
TC009010,EOG7VXMVW
TC001083,EOG7VXMVZ
TC015166,EOG7VXMW0
TC011070,EOG7VXMW2
TC011071,EOG7VXMW2
TC009251,EOG7VXMW7
TC000483,EOG7VXMWF
TC010367,EOG7VXMWG
TC007478,EOG7VXMWJ
TC010447,EOG7VXMWN
TC006547,EOG7VXMX0
TC005428,EOG7VXMX8
TC013740,EOG7VXMX9
TC013000,EOG7W1H2Q
TC008094,EOG7W1H2W
TC000163,EOG7W1H2X
TC007082,EOG7W1H2Z
TC002980,EOG7W1H31
TC005099,EOG7W1H34
TC010604,EOG7W1H35
TC014422,EOG7W1H35
TC005328,EOG7W1H36
TC014689,EOG7W1H38
TC030683,EOG7W1H38
TC013568,EOG7W1H39
TC013185,EOG7W1H3C
TC001637,EOG7W1H3D
TC010679,EOG7W1H3F
TC000849,EOG7W1H3H
TC003974,EOG7W1H3Q
TC003975,EOG7W1H3Q
TC006130,EOG7W1H3R
TC003246,EOG7W1H3W
TC008262,EOG7W1H3X
TC010466,EOG7W1H40
TC001092,EOG7W1H44
TC003747,EOG7W1H4F
TC012817,EOG7W1H4K
TC005942,EOG7W1H4N
TC011648,EOG7W1H4N
TC012779,EOG7W1H56
TC005464,EOG7W4C9Q
TC009829,EOG7W4C9Q
TC006425,EOG7W4C9R
TC004859,EOG7W4C9T
TC007591,EOG7W4C9W
TC007593,EOG7W4C9W
TC015727,EOG7W4C9X
TC012303,EOG7W4C9Z
TC008986,EOG7W4CB0
TC006704,EOG7W4CB1
TC003455,EOG7W4CB2
TC011304,EOG7W4CB3
TC014872,EOG7W4CB4
TC014873,EOG7W4CB4
TC014875,EOG7W4CB4
TC014877,EOG7W4CB4
TC015809,EOG7W4CB4
TC004408,EOG7W4CB5
TC004626,EOG7W4CB6
TC006568,EOG7W4CB6
TC009795,EOG7W4CB7
TC011254,EOG7W4CB8
TC003905,EOG7W4CBD
TC004379,EOG7W4CBJ
TC002847,EOG7W4CBR
TC002850,EOG7W4CBR
TC006274,EOG7W4CBR
TC006432,EOG7W4CBR
TC003901,EOG7W4CBS
TC010668,EOG7W4CBS
TC008390,EOG7W4CBV
TC004773,EOG7W4CC3
TC000977,EOG7W4CC4
TC013844,EOG7W4CC7
TC002356,EOG7W4CCC
TC009458,EOG7W4CCJ
TC008274,EOG7W4CCN
TC002592,EOG7W4CCQ
TC008564,EOG7W4CCQ
